Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6,N_Src_Pixels_C7,N_Sky_Pixels_C7
HATP22B-0211_C.fit,211,62342.58594,60037.73429,2460037.734,2460037.734,2460037.737,2460037.738,1.189535048,57.16058293,-29.96875,60,10.37722222,50.21638889,6.96698559,38,66,99,4.333802671,0.235857592,0.164219075,0.273634994,0.137773503,0.169770606,0.230060575,0.014662018,0.001907617,0.001689427,0.002065731,0.001622564,0.001702537,0.00188862,295.5802276,123.6398928,97.20399823,132.4640251,84.91097742,99.71627427,121.8140899,1072900.411,3593.424235,2050.594676,993.4779594,2051.094676,1054.022041,4649738.664,4536.459792,2221.81415,2092.766699,62342.58594,1024.970765,469.4286466,14470,7.345681905,15.42819177,15.38501233,15.47137121,314.0986274,0.968341011,2237.087353,1576.137824,2237.587353,471.3621765,204757.9827,1464.082281,139.8541499,3202.392822,45.13607353,465.7820537,7.358095375,15.70908319,15.93256123,15.48560515,37.39732989,0.988236818,2503.990066,759.6016516,2504.490066,1287.898348,151338.1087,1460.574478,103.6154684,2723.513672,33.36039899,471.8971589,6.813186735,14.95450526,15.10911143,14.79989908,317.1406025,0.923299472,2991.636658,573.6212603,2992.136658,1473.87874,230508.0333,1492.689708,154.4246148,4177.342285,50.81231706,474.2031828,6.509300675,13.88345683,15.71403104,12.05288261,0.639371128,0.932782096,2441.440894,144.7243214,2441.940894,1902.775679,129917.9911,1461.677955,88.88277387,2454.425293,28.63862948,478.4936728,7.005126699,13.34289969,13.55543176,13.13036763,41.33741909,0.937602607,2749.759547,1567.643977,2750.259547,479.8560235,155711.6853,1458.622948,106.7525268,2739.724609,34.32449365,469.1288213,6.928663692,13.15476812,15.2676137,11.04192254,8.984910724,0.89162101,168.7846905,875.7474582,169.2846905,1171.752542,200666.6095,1464.130147,137.0551722,3409.012695,44.23418673,466.3463244,6.808844046,14.41956747,15.17195353,13.66718141,10.6951223,0.98750702,4536.459792,14507,4536.459792,14496,4536.459792,13480,4536.459792,14734,4536.459792,14440,4536.459792,14489
HATP22B-0212_C.fit,212,62615.71484,60037.73514,2460037.735,2460037.735,2460037.738,2460037.739,1.19214185,56.96627477,-29.96875,60,10.37722222,50.21666667,6.689441853,38,66,99,4.254470411,0.233163043,0.165310202,0.276040376,0.138572453,0.169793724,0.2283232,0.01439084,0.001897874,0.001693136,0.002071798,0.001627282,0.001701757,0.001879274,295.6374009,122.854863,97.6355128,133.2370966,85.1557687,99.77556829,121.4954473,1077774.474,3608.175672,2048.158281,993.5373887,2048.658281,1053.962611,4585359.611,4536.459792,2216.563707,2068.679369,62615.71484,1010.779291,474.0933522,14483,7.402192627,15.10517008,15.22175214,14.98858802,317.209335,0.959863103,2234.717458,1576.17445,2235.217458,471.3255504,203782.6043,1470.063419,138.6216416,3598.155029,44.92106482,471.2333696,6.677667072,15.34009004,16.30137599,14.37880409,0.479686421,0.984410688,2501.554047,759.5168766,2502.054047,1287.983123,152892.4367,1468.103558,104.1428146,3080.491943,33.70302917,475.9897046,6.481788443,14.90289425,16.53620798,13.26958052,342.0188548,0.928392795,2989.150123,573.576152,2989.650123,1473.923848,233150.3584,1496.945495,155.7507332,4669.496094,51.3947812,478.1315329,6.340801929,14.71591177,17.11981078,12.31201277,347.4954826,0.876701846,2438.910263,144.8088361,2439.410263,1902.691164,131172.9017,1471.176873,89.16188398,2673.928467,28.91525721,481.9801133,6.608780985,12.59938497,13.76493409,11.43383584,355.7677648,0.965601933,2747.350746,1567.653617,2747.850746,479.8463829,156437.2746,1464.507882,106.8190048,3067.021973,34.4844398,474.0051037,6.674916799,13.94934489,15.34911208,12.5495777,352.0245492,0.957296331,166.5657953,875.6916426,167.0657953,1171.808357,200338.8987,1467.149148,136.5497836,3568.372803,44.1619474,469.7938275,6.639945114,13.62466179,15.21119954,12.03812405,359.8033382,0.947200336,4536.459792,14571,4536.459792,14325,4536.459792,13578,4536.459792,14318,4536.459792,14482,4536.459792,14603
HATP22B-0213_C.fit,213,62470.01563,60037.73598,2460037.736,2460037.736,2460037.739,2460037.739,1.194774368,56.77192584,-29.90625,60,10.37722222,50.21638889,6.735702899,38,66,99,4.300837085,0.23197065,0.160589431,0.276617608,0.14138291,0.170648891,0.230036467,0.014724725,0.001918129,0.001699067,0.00210005,0.001653028,0.001727065,0.001908943,292.0826767,120.9358989,94.51623238,131.7195338,85.5296588,98.80863753,120.5046516,1067540.191,3618.228183,2047.873497,994.190485,2048.373497,1053.309515,4591316.442,4536.459792,2221.911717,2066.381128,62470.01563,1012.092392,479.0377544,14436,7.262913784,15.22130549,15.22807278,15.21453821,315.1491364,0.970825248,2234.409019,1576.796366,2234.909019,470.7036341,201009.6519,1474.862968,136.2903919,3420.162842,44.30980569,475.8238352,7.119921539,14.75286571,14.35983626,15.14589517,60.32603133,0.989093089,2501.147878,760.1452857,2501.647878,1287.354714,147714.3142,1469.894125,100.4931659,3090.485596,32.56158348,481.6323615,6.559629802,12.42948186,13.72360722,11.1353565,348.1372049,0.949366159,2988.731063,574.2136953,2989.231063,1473.286305,231314.6963,1501.577643,154.0477759,4559.366211,50.9901348,483.089411,6.213909216,14.72900801,16.38972653,13.0682895,7.788205255,0.946564067,2438.449994,145.4088091,2438.949994,1902.091191,132236.0247,1473.806162,89.72416325,2706.86499,29.14960801,486.3610923,6.527623583,12.96624077,15.59753613,10.3349454,17.34495599,0.775241699,2746.916533,1568.141599,2747.416533,479.3584014,155618.4362,1470.437009,105.8314197,3089.477539,34.30393817,478.770416,6.539241681,13.50723503,14.29491065,12.71955941,8.964675005,0.985075039,166.2248235,876.2524768,166.7248235,1171.247523,199647.0674,1471.985275,135.631158,3501.166504,44.00944273,474.4368863,6.926680687,14.45123263,15.24288663,13.65957863,352.0978644,0.987111876,4536.459792,14607,4536.459792,14694,4536.459792,13674,4536.459792,14586,4536.459792,14477,4536.459792,14682
HATP22B-0214_C.fit,214,62204.60156,60037.73682,2460037.737,2460037.736,2460037.739,2460037.74,1.197421856,56.57833591,-29.9375,60,10.37722222,50.21694444,6.796327614,38,66,99,4.300676829,0.236209842,0.165401803,0.275642264,0.143314835,0.170743702,0.219101533,0.017377729,0.002280902,0.002024514,0.002479886,0.001961952,0.002036426,0.002213577,247.4820916,103.5598419,81.69950761,111.1512008,73.04707707,83.84476924,98.98074701,968172.3689,3877.482269,2050.462249,993.7694213,2050.962249,1053.730579,4163796.473,4536.459792,2232.976141,1864.684713,62204.60156,917.8515107,565.8310134,14613,7.309103852,15.3039294,15.34868507,15.25917373,315.8965993,0.965064013,2236.939621,1576.627065,2237.439621,470.8729354,184994.3552,1578.346592,117.2076882,3278.591797,40.7794544,562.4210254,7.168016149,15.46564808,16.48504485,14.44625131,17.56144328,0.974247279,2503.822259,759.6933222,2504.322259,1287.806678,137409.6515,1576.525385,87.15980904,2920.09668,30.29006269,569.8056968,6.630223744,14.35616034,15.52114354,13.19117715,327.1111407,0.845557842,2991.418266,573.7552054,2991.918266,1473.744795,209203.8116,1611.687443,129.8042077,4526.734863,46.11609519,573.1272348,6.429470551,15.11199284,17.71762977,12.50635591,0.862377888,0.887748591,2441.167883,144.9145891,2441.667883,1902.585411,121360.6781,1582.044685,76.71128338,2643.956055,26.75228784,577.2156389,6.61827928,15.08123994,19.18154269,10.98093718,15.57550509,0.649955776,2749.669014,1567.941582,2750.169014,479.5584179,141200.2765,1571.549822,89.84778884,2916.525391,31.12565371,566.863206,6.547916712,13.48854645,16.50212429,10.47496861,3.706414936,0.815805855,168.5630093,875.8893488,169.0630093,1171.610651,174003.596,1577.367381,110.3126628,3459.049316,38.35669309,563.6461682,6.871283006,10.66017182,10.90901372,10.41132992,330.6563908,0.991939096,4536.459792,14499,4536.459792,14588,4536.459792,13311,4536.459792,14590,4536.459792,14773,4536.459792,14519
HATP22B-0215_C.fit,215,62470.01563,60037.73766,2460037.738,2460037.737,2460037.74,2460037.741,1.200131774,56.38207896,-29.9375,60,10.37694444,50.21694444,6.609580229,38,66,99,4.299374109,0.233915411,0.160179585,0.272656769,0.14022244,0.172685744,0.231355576,0.015136867,0.001980115,0.001746797,0.002142713,0.001698606,0.001780452,0.001969935,284.0332907,118.1322556,91.69901466,127.2483623,82.55147437,96.98982274,117.4432326,1048351.143,3654.673121,2049.785511,994.233601,2050.285511,1053.266399,4507253.761,4536.459792,2219.228803,2031.000028,62470.01563,993.5619332,490.5653838,14503,7.133273567,15.20200643,15.18447219,15.21954068,314.6399786,0.966303678,2236.290632,1576.77962,2236.790632,470.72038,198737.6821,1490.280361,133.3559022,3521.258545,43.80898128,487.6993803,6.908435208,14.77383592,15.01384754,14.53382429,27.52186355,0.996785794,2503.01445,760.2812568,2503.51445,1287.218743,144740.0496,1485.029126,97.46613524,3105.399414,31.90594786,493.6628667,6.43808742,13.42199897,14.9292679,11.91473004,329.047115,0.778169134,2990.607114,574.3532491,2991.107114,1473.146751,224601.0414,1514.247118,148.3252229,4797.837402,49.51020216,495.4656098,6.00082757,13.43221726,15.56207196,11.30236255,359.3798948,0.904258606,2440.421438,145.4527394,2440.921438,1902.047261,128924.2783,1489.991229,86.52687064,2785.673096,28.41957919,499.4006859,6.406975549,15.18880174,16.63424548,13.743358,15.66865268,0.951230726,2748.80987,1568.168494,2749.30987,479.3315058,154376.6501,1483.499097,104.0625171,3052.10498,34.03020354,490.3683846,6.663834177,13.45859894,15.86452267,11.05267521,359.1115418,0.879851405,168.1477588,876.4600374,168.6477588,1171.039963,196971.4414,1488.825307,132.2999015,3696.377686,43.41963787,488.5755778,6.715628111,14.40538794,14.54110363,14.26967224,323.6640532,0.995998546,4536.459792,14519,4536.459792,14637,4536.459792,13785,4536.459792,14541,4536.459792,14588,4536.459792,14710
HATP22B-0216_C.fit,216,62422.15625,60037.7385,2460037.739,2460037.738,2460037.741,2460037.742,1.20282995,56.18854289,-29.9375,60,10.37694444,50.21694444,6.734817843,38,66,99,4.260853735,0.233784249,0.164980982,0.27391709,0.138334682,0.1714202,0.228529808,0.014602679,0.001927053,0.001715065,0.002089661,0.001644761,0.001729883,0.001907593,291.7857589,121.3169943,96.19514979,131.0821009,84.10624579,99.09353877,119.8000686,1067774.352,3622.34944,2046.733895,994.832467,2047.233895,1052.667533,4549630.335,4536.459792,2214.548397,2054.428045,62422.15625,1002.903265,480.6225457,14810,7.381462263,15.11911197,15.08071592,15.15750802,314.2679124,0.960488029,2233.224659,1577.343423,2233.724659,470.1565774,202327.7775,1477.708195,136.9199807,3595.578125,44.6003683,476.8874159,6.88033198,15.0096267,14.52673453,15.49251887,275.2011561,0.995729128,2499.887382,760.835527,2500.387382,1286.664473,151214.8819,1474.129022,102.5791363,3170.900391,33.33323534,482.4749772,6.481310174,14.98159495,15.93480238,14.02838751,327.3984554,0.908684125,2987.514321,574.8759033,2988.014321,1472.624097,229592.3693,1500.763447,152.9837162,4646.494629,50.61047157,484.7598035,6.149363076,14.41189288,15.57345306,13.25033271,349.1166561,0.970261097,2437.25658,146.1380135,2437.75658,1901.361987,129759.9273,1473.330743,88.07250374,2709.517578,28.6037865,488.594396,6.807623691,12.93457477,15.65200358,10.21714597,0.831388027,0.837922735,2745.941528,1568.92396,2746.441528,478.5760399,156253.147,1471.192002,106.2085348,2910.76001,34.4438514,480.251658,6.807167219,14.16046378,15.03177845,13.28914912,8.232011483,0.983656788,165.2426661,877.4121335,165.7426661,1170.087867,198626.2489,1475.580318,134.6089037,3823.642334,43.78441738,476.3539395,6.636466501,13.9127969,14.04165421,13.78393958,320.8420673,0.991635202,4536.459792,14499,4536.459792,14482,4536.459792,13876,4536.459792,14829,4536.459792,14586,4536.459792,14558
HATP22B-0217_C.fit,217,62470.01563,60037.73934,2460037.739,2460037.739,2460037.742,2460037.743,1.20551445,55.9978042,-29.9375,60,10.37722222,50.21638889,6.213400132,38,66,99,4.19119504,0.236577163,0.160363408,0.276239047,0.143506928,0.169577806,0.224810677,0.015184294,0.002046128,0.001797879,0.00222253,0.001756309,0.00182312,0.002000156,276.0217171,115.6218694,89.19589147,124.2903409,81.70939039,93.01515102,112.3965823,1031068.69,3698.251833,2049.181053,994.1252864,2049.681053,1053.374714,4321409.979,4536.459792,2204.310467,1960.436174,62470.01563,952.5952344,504.431308,14544,7.126741593,14.94791937,14.85446794,15.0413708,313.0923394,0.96469294,2235.822869,1576.804349,2236.322869,470.6956515,197260.0765,1507.44872,130.8569067,3912.380859,43.48326351,502.1750228,6.468507707,15.19731862,15.62966231,14.76497494,337.2683746,0.993429605,2502.484369,760.0658366,2502.984369,1287.434163,142494.7458,1502.8361,94.81722313,3503.009033,31.41100161,508.4698752,5.871930417,12.75067317,12.39724264,13.1041037,312.1909874,0.679812059,2990.338271,574.2176892,2990.838271,1473.282311,223172.4795,1536.406171,145.2561722,5479.893066,49.19529539,510.9254183,5.601480871,15.01944831,16.73017468,13.30872194,355.7059752,0.948273739,2439.87126,145.3517411,2440.37126,1902.148259,129396.2433,1507.640215,85.82700439,2911.240723,28.52361737,514.3975521,6.05764594,15.55968842,17.2092335,13.91014335,12.32382862,0.946782219,2748.540369,1568.201781,2749.040369,479.2982189,149495.284,1501.555262,99.56029445,3385.984619,32.95417372,506.1707176,6.116648494,11.7772912,16.12297862,7.431603773,357.6080428,0.575141875,167.669892,876.4266865,168.169892,1171.073314,189249.8607,1502.650154,125.9440597,4075.268311,41.7175219,501.5317095,6.250845902,12.70343222,12.2792015,13.12766294,298.6709513,0.984714832,4536.459792,14561,4536.459792,14648,4536.459792,13532,4536.459792,14630,4536.459792,14639,4536.459792,14765
HATP22B-0218_C.fit,218,62312.51172,60037.74018,2460037.74,2460037.74,2460037.743,2460037.744,1.208297477,55.80194088,-29.96875,60,10.37694444,50.21638889,6.038823648,38,66,99,4.226425961,0.230624962,0.170232271,0.279512461,0.139197992,0.168394653,0.223031957,0.014668265,0.001939856,0.001747594,0.002144332,0.001669437,0.001740268,0.001911637,288.1340063,118.8876563,97.40950569,130.3494421,83.38019268,96.76365477,116.670674,1057526.628,3632.916243,2051.083039,995.0479103,2051.583039,1052.45209,4469557.994,4536.459792,2207.172763,2025.015019,62312.51172,985.2524213,483.1976283,14573,7.226238043,14.87784179,15.07748655,14.67819702,318.9784022,0.962424813,2237.632788,1577.611998,2238.132788,469.888002,198185.5119,1481.072903,133.8121246,3938.394775,43.68726297,479.8635137,6.322552203,13.59332604,13.99596068,13.1906914,33.14488454,0.978334108,2504.430117,761.0711457,2504.930117,1286.428854,153837.1173,1474.681537,104.3188739,3487.667236,33.91127098,485.1878983,5.622756459,16.51691085,16.73545228,16.29836942,317.8345541,0.928261656,2992.073398,575.1150542,2992.573398,1472.384946,231019.1415,1512.863003,152.7032792,5478.783203,50.92498382,487.341459,5.444324633,14.62751513,16.52475889,12.73027138,355.4684391,0.933259937,2441.806443,146.2612662,2442.306443,1901.238734,129218.6117,1479.326404,87.34962844,3227.104736,28.48446094,492.4630922,5.533736799,12.32044593,14.20629078,10.43460109,23.90325385,0.801648784,2750.319682,1569.044035,2750.819682,478.4559645,152415.8201,1472.508379,103.507608,3386.123535,33.59796562,482.544965,6.108029832,10.73181512,13.74008161,7.723548617,7.307800511,0.711452579,169.4554399,877.2214387,169.9554399,1170.278561,192850.4252,1477.963412,130.4838967,4087.311035,42.51121669,481.2933435,6.014127565,11.99193457,13.50628765,10.47758149,353.9863602,0.935393979,4536.459792,14456,4536.459792,14782,4536.459792,13221,4536.459792,14718,4536.459792,14653,4536.459792,14790
HATP22B-0219_C.fit,219,62705.58984,60037.74102,2460037.741,2460037.741,2460037.744,2460037.744,1.211070074,55.60867405,-29.9375,60,10.37694444,50.21638889,6.45417806,38,66,99,4.202238632,0.232808649,0.162498016,0.275505345,0.141245057,0.172429948,0.226302956,0.014237219,0.00189696,0.001687565,0.002071804,0.001635056,0.001713223,0.001878922,295.1586716,122.72721,96.29139949,132.9784971,86.38544764,100.6465551,120.4429885,1073954.988,3600.58029,2048.615726,995.8621895,2049.115726,1051.637811,4513015.138,4536.459792,2203.676097,2047.948491,62705.58984,994.8319493,473.0009513,14715,7.623077456,14.71162582,14.63884834,14.78440329,313.7167177,0.951186187,2235.186566,1578.436605,2235.686566,469.0633947,202810.0709,1464.382808,138.4952553,3984.179932,44.70668322,469.7732759,6.642312275,14.42671659,15.10398406,13.74944912,14.92754436,0.988331706,2501.978735,761.78659,2502.478735,1285.71341,150121.1632,1464.542236,102.5038128,3599.419922,33.09214014,475.4635131,6.170736468,12.89224015,15.7767439,10.0077364,345.7201513,0.76459662,2989.605771,575.7341568,2990.105771,1471.765843,231971.0698,1492.688446,155.4048807,5858.351074,51.13482328,477.7231346,5.594182519,12.76296061,14.57592647,10.94999474,348.4603227,0.908368666,2439.360794,146.9914669,2439.860794,1900.508533,132916.9687,1466.878913,90.61209318,3189.081055,29.29971274,481.199678,6.153303931,14.49895042,15.61100085,13.38689999,23.35329264,0.950542871,2747.809804,1569.855836,2748.309804,477.6441643,157947.1785,1463.210707,107.9456142,3496.588379,34.81727728,472.4239878,6.268981635,13.47700173,15.27255529,11.68144817,21.95380972,0.867940666,167.047087,878.1486203,167.547087,1169.35138,198188.5367,1467.664588,135.0366687,4216.160645,43.68792974,469.6622148,6.726652137,12.47797281,12.4359232,12.52002242,312.0241184,0.995775234,4536.459792,14900,4536.459792,14523,4536.459792,13854,4536.459792,14634,4536.459792,14448,4536.459792,14502
HATP22B-0220_C.fit,220,62446.48438,60037.74186,2460037.742,2460037.742,2460037.744,2460037.745,1.213823623,55.41853963,-29.96875,60,10.37722222,50.21861111,6.935146002,38,66,99,4.305244478,0.232006802,0.168568177,0.270993191,0.136865605,0.173400219,0.228582434,0.014635354,0.001903858,0.001708925,0.002064625,0.001630841,0.001721326,0.001891203,294.1674307,121.8614011,98.63988586,131.2554188,83.92334639,100.7363979,120.866156,1070950.117,3603.932457,2048.175898,995.4672979,2048.675898,1052.032702,4610702.079,4536.459792,2219.362519,2077.489387,62446.48438,1016.365688,474.0015285,14575,7.674839816,14.89763364,14.99218037,14.80308691,316.5819425,0.947115446,2234.642446,1578.081711,2235.142446,469.4182893,201677.224,1468.281756,137.3559422,3529.983398,44.45696275,470.7554805,7.165694553,13.63358485,13.47633127,13.79083842,87.31086929,0.999463268,2501.377167,761.3750148,2501.877167,1286.124985,154486.5863,1464.499288,105.4876486,3037.914307,34.05443747,475.6028045,6.833771775,14.48817965,16.46510012,12.51125917,331.28534,0.752329237,2989.12554,575.3141656,2989.62554,1472.185834,228341.2622,1495.626814,152.6726187,4730.830566,50.33468227,479.0195221,6.500497705,12.1550411,13.58303866,10.72704354,333.6075481,0.853154943,2438.80692,146.5044304,2439.30692,1900.99557,128930.1349,1468.768436,87.7811177,2710.358887,28.42087021,482.436858,6.54855461,10.81799237,11.71583296,9.920151776,21.38666006,0.94956223,2747.369335,1569.47188,2747.869335,478.0281202,158260.5679,1463.568763,108.1333327,3072.264893,34.88635967,473.5011017,7.0304249,13.79217678,14.89169925,12.69265432,8.999769126,0.972248601,166.5386839,877.8151127,167.0386839,1169.684887,199254.342,1466.801238,135.8427692,3736.539063,43.92287184,470.5647617,6.792238652,13.3633586,12.54003592,14.18668129,280.7101382,0.982612097,4536.459792,14636,4536.459792,14624,4536.459792,13690,4536.459792,14532,4536.459792,14542,4536.459792,14701
HATP22B-0221_C.fit,221,62470.01563,60037.7427,2460037.743,2460037.742,2460037.745,2460037.746,1.216652096,55.22506858,-29.9375,60,10.37722222,50.21666667,6.587645873,38,66,99,4.276329151,0.234386952,0.160856595,0.277680207,0.142354011,0.169114958,0.226923566,0.014535646,0.00191005,0.001688825,0.002091678,0.001642018,0.001708844,0.001885129,294.1960096,122.7124774,95.2476494,132.7547892,86.69455369,98.96455738,120.3756184,1073564.628,3612.13158,2049.620737,994.6949343,2050.120737,1052.805066,4590915.714,4536.459792,2217.03152,2070.74896,62470.01563,1012.004057,475.5087631,14683,7.244833254,15.38404486,15.26004029,15.50804943,312.3056566,0.970535562,2236.190988,1577.390225,2236.690988,470.1097747,203849.8063,1470.216499,138.6529171,3670.412598,44.93587855,472.3533478,6.793979135,14.84586715,14.64869363,15.04304068,60.51291713,0.997345011,2502.917225,760.5921153,2503.417225,1286.907885,148760.7958,1468.857503,101.2765333,3143.87793,32.79226591,478.3725886,6.460359619,14.52667924,15.72526739,13.3280911,334.2312475,0.930563114,2990.516859,574.6583586,2991.016859,1472.841641,233319.4538,1502.284015,155.3098159,4859.427734,51.43205594,480.2653852,5.981777891,14.37341548,16.46728383,12.27954713,354.1898612,0.915162802,2440.18717,145.8778738,2440.68717,1901.622126,133781.8479,1469.919588,91.01303842,2893.727783,29.49036342,483.936327,6.439793485,14.51641874,16.47490761,12.55792987,355.6002078,0.928088297,2748.833862,1568.752108,2749.333862,478.7478924,155293.4005,1466.521314,105.8923583,3192.151855,34.23228853,475.6183786,6.470027458,11.80427427,14.46853702,9.140011521,350.2896623,0.7925755,167.9847161,877.1276793,168.4847161,1170.372321,198559.3239,1469.765292,135.0959401,3801.312256,43.76966468,472.3739107,6.722750268,13.28063208,13.8545182,12.70674597,339.6789004,0.987075663,4536.459792,14685,4536.459792,14444,4536.459792,13379,4536.459792,14687,4536.459792,14464,4536.459792,14627
